4/14/2019 12:47:48 AM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	
1446	16923.6	5	7.7	10	-6.5	6.876452	10.21102	-6.88251	6.737916	9.975721	-6.379359	
1447	16934.9	5	7.7	10	-6.5	6.879418	10.21091	-6.88141	6.741444	9.974601	-6.379587	
1448	16947.35	5	7.7	10	-6.5	6.88271	10.21074	-6.880307	6.74712	9.973401	-6.379126	
1449	16958.86	5	7.7	10	-6.5	6.886402	10.2106	-6.879428	6.752579	9.972338	-6.378871	
1450	16968.54	5	7.7	10	-6.5	6.890437	10.21046	-6.87861	6.757117	9.972207	-6.378334	
1451	16981.09	5	7.7	10	-6.5	6.894544	10.21016	-6.877836	6.764472	9.971375	-6.377444	
1452	16990.54	5	7.7	10	-6.5	6.898912	10.20994	-6.877431	6.771082	9.971022	-6.376808	
1453	17002	5	7.7	10	-6.5	6.903526	10.20976	-6.877137	6.778298	9.97069	-6.376287	
1454	17012.76	5	7.7	10	-6.5	6.908115	10.20946	-6.876942	6.786699	9.970383	-6.375386	
1455	17024.02	5	7.7	10	-6.5	6.912964	10.2092	-6.877177	6.795914	9.970251	-6.374571	
1456	17035.79	5	7.7	10	-6.5	6.917727	10.20902	-6.877645	6.805254	9.970556	-6.373797	
1457	17046.9	5	7.7	10	-6.5	6.922587	10.20862	-6.878406	6.815166	9.970409	-6.372847	
1458	17057.8	5	7.7	10	-6.5	6.927405	10.20828	-6.8795	6.825265	9.970519	-6.372205	
1459	17068.99	5	7.7	10	-6.5	6.932021	10.20802	-6.881236	6.836187	9.97084	-6.371922	
1460	17080.11	5	7.7	10	-6.5	6.936537	10.20746	-6.882628	6.847666	9.970998	-6.371319	
1461	17091.65	5	7.7	10	-6.5	6.94106	10.20705	-6.884791	6.859926	9.971437	-6.371271	
1462	17103.37	5	7.7	10	-6.5	6.945019	10.20678	-6.886808	6.871678	9.97212	-6.371245	
1463	17113.64	5	7.7	10	-6.5	6.948798	10.20627	-6.888935	6.884419	9.972555	-6.371077	
1464	17124.57	5	7.7	10	-6.5	6.952625	10.206	-6.89111	6.897667	9.973266	-6.371258	
1465	17137.13	5	7.7	10	-6.5	6.955688	10.20589	-6.893389	6.912312	9.97431	-6.371548	
1466	17146.89	5	7.7	10	-6.5	6.95863	10.20551	-6.895402	6.924809	9.974769	-6.371806	
