4/14/2019 1:47	The file contains frame by frame data of location for 3 tracked objects 													
The coordinate system is in Unity world coordinates.														
-------------------------------------------------														
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	GazeX	GazeY	GazeZ
4955	55944.88	-1	7.5	10	-6.2	6.93137	10.17628	-6.938331	7.122272	9.871955	-6.494184	7.015418	9.995451	-6.211899
4956	55956.09	-1	7.5	10	-6.2	6.930851	10.17623	-6.938093	7.121199	9.871738	-6.493774	7.015682	9.995336	-6.211503
4957	55967.68	-1	7.5	10	-6.2	6.930449	10.17619	-6.937865	7.1202	9.871425	-6.493362	7.014154	9.995925	-6.21353
4958	55979.16	-1	7.5	10	-6.2	6.930049	10.17613	-6.937644	7.119253	9.871174	-6.492993	7.014339	9.995869	-6.213316
4959	55990.45	-1	7.5	10	-6.2	6.929638	10.17605	-6.937414	7.118339	9.870917	-6.492626	7.013395	9.996083	-6.214326
4960	56002.05	-1	7.5	10	-6.2	6.929458	10.17596	-6.937182	7.117361	9.870793	-6.492201	7.013484	9.99607	-6.214238
4961	56013.43	-1	7.5	10	-6.2	6.929156	10.17589	-6.936947	7.116374	9.870638	-6.49182	7.01322	9.996066	-6.214482
4962	56025.09	-1	7.5	10	-6.2	6.928947	10.17582	-6.936715	7.11538	9.870496	-6.491428	7.01332	9.99604	-6.214384
4963	56036.02	-1	7.5	10	-6.2	6.928805	10.17574	-6.936514	7.114389	9.870421	-6.491135	7.013309	9.996091	-6.214407
4964	56047.21	-1	7.5	10	-6.2	6.928636	10.17566	-6.936262	7.113413	9.870321	-6.490689	7.013395	9.996069	-6.214322
4965	56058.7	-1	7.5	10	-6.2	6.928641	10.17555	-6.936018	7.112516	9.870197	-6.490235	7.013749	9.995867	-6.213924
4966	56069.91	-1	7.5	10	-6.2	6.928545	10.17541	-6.935791	7.111435	9.870064	-6.489732	7.013803	9.995879	-6.213874
4967	56081.25	-1	7.5	10	-6.2	6.928498	10.17532	-6.935565	7.110358	9.869958	-6.48927	7.014568	9.995593	-6.212975
4968	56092.27	-1	7.5	10	-6.2	6.928487	10.17522	-6.935336	7.109262	9.869795	-6.488816	7.014589	9.995601	-6.212954
4969	56103.3	-1	7.5	10	-6.2	6.928595	10.17511	-6.935089	7.108088	9.869699	-6.488277	7.015097	9.995211	-6.212212
4970	56114.57	-1	7.5	10	-6.2	6.92872	10.17507	-6.934978	7.106742	9.869647	-6.487745	7.015049	9.995234	-6.21228
4971	56125.81	-1	7.5	10	-6.2	6.92883	10.175	-6.934766	7.10563	9.869506	-6.487205	7.015016	9.995251	-6.212327
4972	56137.14	-1	7.5	10	-6.2	6.928943	10.17498	-6.934552	7.104156	9.869516	-6.486453	7.017436	9.993626	-6.207441
4973	56147.93	-1	7.5	10	-6.2	6.929095	10.17495	-6.934378	7.102715	9.869534	-6.485672	7.017343	9.993693	-6.207711
4974	56159.31	-1	7.5	10	-6.2	6.929224	10.17492	-6.934202	7.10113	9.869551	-6.484779	9.151583	6.921399	4.75
4975	56170.38	-1	7.5	10	-6.2	6.929382	10.17487	-6.934018	7.09942	9.869514	-6.48369	9.147171	6.921224	4.749999
4976	56181.91	-1	7.5	10	-6.2	6.92956	10.17486	-6.933846	7.097574	9.869499	-6.482568	9.198396	6.923734	4.75
4977	56193.41	-1	7.5	10	-6.2	6.929718	10.17491	-6.933669	7.095521	9.869546	-6.48125	9.193923	6.920336	4.75
4978	56203.95	-1	7.5	10	-6.2	6.929944	10.17493	-6.933494	7.093443	9.869512	-6.479699	9.235845	6.92975	4.749999
4979	56215.19	-1	7.5	10	-6.2	6.93018	10.17501	-6.933319	7.091216	9.869556	-6.477908	9.228574	6.925243	4.75
4980	56226.35	-1	7.5	10	-6.2	6.930384	10.17507	-6.9332	7.089041	9.86965	-6.475997	9.274695	6.93687	4.75
4981	56237.44	-1	7.5	10	-6.2	6.930692	10.17509	-6.933094	7.086477	9.869909	-6.473506	9.264386	6.934946	4.75
4982	56248.46	-1	7.5	10	-6.2	6.931046	10.17513	-6.932977	7.083837	9.870373	-6.470626	9.305745	6.94405	4.75
4983	56259.79	-1	7.5	10	-6.2	6.931417	10.17522	-6.93289	7.081074	9.871036	-6.467319	9.293017	6.940118	4.75
4984	56270.76	-1	7.5	10	-6.2	6.931803	10.17528	-6.932772	7.078092	9.871892	-6.4637	9.332169	6.951766	4.75
4985	56282.01	-1	7.5	10	-6.2	6.932267	10.17538	-6.93274	7.075117	9.872732	-6.459922	9.315686	6.948073	4.75
4986	56293.38	-1	7.5	10	-6.2	6.932711	10.17549	-6.9327	7.072073	9.87379	-6.455449	9.348022	6.973275	4.75
4987	56304.43	-1	7.5	10	-6.2	6.933202	10.17559	-6.93262	7.068669	9.875048	-6.450697	9.330924	6.969078	4.75
4988	56315.55	-1	7.5	10	-6.2	6.933727	10.17571	-6.932541	7.065173	9.876445	-6.445581	9.35174	6.985309	4.75
4989	56326.52	-1	7.5	10	-6.2	6.934268	10.17588	-6.932522	7.061588	9.87794	-6.440372	9.3324	6.97897	4.75
4990	56338.47	-1	7.5	10	-6.2	6.934867	10.17612	-6.932477	7.057733	9.879795	-6.434546	9.351583	6.991908	4.75
4991	56349.11	-1	7.5	10	-6.2	6.935539	10.17633	-6.932482	7.053978	9.88199	-6.428464	9.327342	6.984442	4.750001
4992	56360.55	-1	7.5	10	-6.2	6.936115	10.17652	-6.932442	7.050068	9.884713	-6.421846	7.046379	9.98424	-6.412857
4993	56371.61	-1	7.5	10	-6.2	6.93677	10.17678	-6.932368	7.046285	9.887919	-6.415031	7.042914	9.987741	-6.419955
4994	56383.05	-1	7.5	10	-6.2	6.93743	10.17704	-6.932243	7.042427	9.891371	-6.408264	7.041791	9.99074	-6.419463
4995	56393.96	-1	7.5	10	-6.2	6.938122	10.17725	-6.932208	7.038835	9.895638	-6.401152	7.039301	9.993422	-6.422089
4996	56405.08	-1	7.5	10	-6.2	6.938797	10.17748	-6.932089	7.034953	9.900667	-6.394332	7.038009	9.996721	-6.421979
4997	56416.11	-1	7.5	10	-6.2	6.939456	10.17772	-6.931947	7.031121	9.905738	-6.387631	7.035844	9.99917	-6.42296
4998	56427.78	-1	7.5	10	-6.2	6.940115	10.17791	-6.93188	7.026877	9.911136	-6.380916	7.03498	10.00213	-6.421594
4999	56438.77	-1	7.5	10	-6.2	6.940746	10.17813	-6.931754	7.023014	9.91637	-6.374948	7.033084	10.00429	-6.42152
5000	56449.73	-1	7.5	10	-6.2	6.941356	10.17835	-6.931596	7.019011	9.921576	-6.368895	7.032352	10.00685	-6.419405
5001	56460.86	-1	7.5	10	-6.2	6.941967	10.1786	-6.931447	7.015212	9.926622	-6.363552	7.030685	10.00868	-6.418576
5002	56471.83	-1	7.5	10	-6.2	6.942504	10.17881	-6.931257	7.011078	9.931545	-6.357998	7.030155	10.01107	-6.415554
5003	56483.21	-1	7.5	10	-6.2	6.943063	10.17903	-6.931174	7.007296	9.936154	-6.353038	7.029264	10.01309	-6.413019
5004	56494.52	-1	7.5	10	-6.2	6.943572	10.17924	-6.931085	7.003811	9.940513	-6.348157	7.027986	10.01438	-6.41108
5005	56505.54	-1	7.5	10	-6.2	6.943977	10.17941	-6.930981	7.000072	9.944232	-6.343447	7.028013	10.0162	-6.407001
5006	56516.64	-1	7.5	10	-6.2	6.944422	10.17957	-6.930998	6.997046	9.947563	-6.339273	7.027022	10.01702	-6.404678
5007	56528.06	-1	7.5	10	-6.2	6.944762	10.17972	-6.931009	6.994882	9.950353	-6.335326	7.027405	10.0182	-6.401193
5008	56539.09	-1	7.5	10	-6.2	6.945	10.17985	-6.930953	6.992094	9.952692	-6.330967	7.026763	10.01845	-6.397859
5009	56550.86	-1	7.5	10	-6.2	6.945332	10.18	-6.930994	6.989674	9.955176	-6.326766	7.026818	10.01917	-6.394035
5010	56561.54	-1	7.5	10	-6.2	6.945405	10.1802	-6.930988	6.988475	9.956743	-6.323254	7.026692	10.01922	-6.391342
5011	56572.57	-1	7.5	10	-6.2	6.945416	10.18036	-6.930921	6.986459	9.958265	-6.319861	7.026702	10.01965	-6.387772
5012	56583.61	-1	7.5	10	-6.2	6.945438	10.18056	-6.930907	6.984854	9.959957	-6.31688	7.026438	10.01978	-6.385382
5013	56594.91	-1	7.5	10	-6.2	6.945436	10.18075	-6.930875	6.983741	9.96122	-6.314628	7.026057	10.02048	-6.383165
5014	56606.02	-1	7.5	10	-6.2	6.94524	10.18084	-6.930812	6.982419	9.962759	-6.312827	7.025865	10.02074	-6.381752
5015	56617.43	4	7.7	10	-6.5	6.945005	10.181	-6.930758	6.981469	9.963925	-6.311275	7.025065	10.02154	-6.380414
5016	56628.71	4	7.7	10	-6.5	6.944822	10.18114	-6.93076	6.980716	9.964977	-6.309904	7.025011	10.02168	-6.379353
5017	56639.89	4	7.7	10	-6.5	6.944486	10.18124	-6.930722	6.980156	9.966057	-6.309129	7.023868	10.02293	-6.378808
5018	56651.28	4	7.7	10	-6.5	6.943956	10.18133	-6.930658	6.979812	9.966703	-6.30813	7.024086	10.02296	-6.377948
5019	56661.87	4	7.7	10	-6.5	6.943503	10.18136	-6.930723	6.979747	9.966987	-6.307509	7.0226	10.02385	-6.377725
5020	56673.05	4	7.7	10	-6.5	6.942947	10.18133	-6.930724	6.979586	9.966976	-6.307128	7.022868	10.02375	-6.377153
5021	56684.21	4	7.7	10	-6.5	6.942379	10.18125	-6.930851	6.979699	9.96658	-6.307118	7.021052	10.02395	-6.377821
5022	56695.33	4	7.7	10	-6.5	6.941756	10.18118	-6.930964	6.979873	9.96572	-6.30747	7.021425	10.02362	-6.377619
5023	56706.66	4	7.7	10	-6.5	6.941073	10.1811	-6.931051	6.979719	9.964604	-6.308164	7.019683	10.02348	-6.378425
5024	56717.89	4	7.7	10	-6.5	6.940371	10.18098	-6.931197	6.979765	9.963083	-6.309131	7.020055	10.02294	-6.378366
5025	56728.91	4	7.7	10	-6.5	6.939681	10.18085	-6.931322	6.979762	9.960801	-6.310981	7.018088	10.02235	-6.37985
5026	56739.86	4	7.7	10	-6.5	6.938861	10.18067	-6.931388	6.97932	9.95812	-6.312667	7.018442	10.02133	-6.379559
5027	56751.13	4	7.7	10	-6.5	6.938137	10.18049	-6.931547	6.979214	9.955203	-6.314745	7.016487	10.02052	-6.380661
5028	56762.4	4	7.7	10	-6.5	6.937513	10.18034	-6.931672	6.978704	9.952181	-6.317075	7.016724	10.01939	-6.380621
5029	56773.54	4	7.7	10	-6.5	6.936786	10.18011	-6.931711	6.97801	9.948921	-6.319141	7.01471	10.01857	-6.380807
5030	56786.55	4	7.7	10	-6.5	6.936223	10.17988	-6.931941	6.97767	9.945924	-6.321391	7.015017	10.01743	-6.380486
5031	56795.77	4	7.7	10	-6.5	6.93568	10.17968	-6.93212	6.977757	9.942719	-6.323971	7.012914	10.01703	-6.380902
5032	56807.27	4	7.7	10	-6.5	6.934994	10.17951	-6.932252	6.977853	9.939939	-6.326237	7.013419	10.01595	-6.380623
5033	56818.21	4	7.7	10	-6.5	6.934346	10.17932	-6.932389	6.978319	9.937047	-6.328305	7.011221	10.0146	-6.382183
5034	56829.64	4	7.7	10	-6.5	6.933813	10.17914	-6.932551	6.979033	9.934244	-6.329946	7.011917	10.01344	-6.381394
5035	56841.57	4	7.7	10	-6.5	6.933193	10.17902	-6.932672	6.979704	9.931296	-6.331699	7.009971	10.01121	-6.383632
5036	56851.79	4	7.7	10	-6.5	6.932584	10.17891	-6.932765	6.980487	9.928152	-6.333445	7.010779	10.00982	-6.382564
5037	56862.83	4	7.7	10	-6.5	6.932046	10.17882	-6.932892	6.981475	9.924777	-6.335239	8.988581	8.972707	4.75
5038	56874.61	4	7.7	10	-6.5	6.931353	10.17877	-6.932971	6.981676	9.92106	-6.337423	9.015511	8.975031	4.750001
5039	56885.68	4	7.7	10	-6.5	6.930596	10.17872	-6.933076	6.981822	9.917489	-6.340107	8.953558	8.938207	4.75
5040	56896.38	4	7.7	10	-6.5	6.929761	10.17865	-6.933222	6.981896	9.913799	-6.343299	8.985387	8.941672	4.75
5041	56908.03	4	7.7	10	-6.5	6.928898	10.17858	-6.933288	6.981048	9.909964	-6.346841	8.888579	8.897174	4.75
5042	56918.68	4	7.7	10	-6.5	6.92795	10.17857	-6.933325	6.979909	9.906335	-6.350957	8.84915	8.882979	4.75
5043	56929.95	4	7.7	10	-6.5	6.927031	10.17857	-6.933359	6.978269	9.902706	-6.355865	8.884953	8.882941	4.75
5044	56941.61	4	7.7	10	-6.5	6.925924	10.1786	-6.933356	6.97648	9.898935	-6.36062	8.714242	8.88324	4.749999
5045	56952.21	4	7.7	10	-6.5	6.924754	10.17853	-6.933494	6.973976	9.895093	-6.366058	8.759164	8.88686	4.749999
5046	56963.6	4	7.7	10	-6.5	6.923335	10.17839	-6.933671	6.97101	9.89133	-6.372062	8.512744	8.908765	4.75
5047	56974.68	4	7.7	10	-6.5	6.921854	10.17826	-6.933835	6.967845	9.887677	-6.378173	8.569691	8.914709	4.750001
5048	56985.78	4	7.7	10	-6.5	6.920323	10.17815	-6.934021	6.964334	9.88456	-6.384199	8.23068	8.898559	4.749999
5049	56998.11	4	7.7	10	-6.5	6.918602	10.17803	-6.93425	6.960768	9.881812	-6.390516	8.296966	8.90428	4.75
5050	57008.33	4	7.7	10	-6.5	6.916769	10.1779	-6.934392	6.957118	9.879705	-6.396685	7.878609	8.861991	4.75
5051	57019.19	4	7.7	10	-6.5	6.91479	10.17772	-6.934616	6.953382	9.877606	-6.402792	7.955699	8.869961	4.75
5052	57030.38	4	7.7	10	-6.5	6.912535	10.17757	-6.934913	6.949253	9.876712	-6.408487	8.043259	8.877193	4.749999
5053	57041.97	4	7.7	10	-6.5	6.91024	10.17747	-6.935269	6.945636	9.876013	-6.414726	7.134302	8.836637	4.75
5054	57052.83	4	7.7	10	-6.5	6.907735	10.17727	-6.935589	6.941429	9.875524	-6.420525	7.232648	8.84586	4.750001
5055	57064.13	4	7.7	10	-6.5	6.905117	10.17703	-6.936133	6.937797	9.875322	-6.426403	6.516012	8.801094	4.75
5056	57075.09	4	7.7	10	-6.5	6.902382	10.17668	-6.936791	6.933848	9.875322	-6.432432	6.623884	8.817869	4.75
5057	57086.27	4	7.7	10	-6.5	6.899459	10.17639	-6.93751	6.929952	9.875242	-6.438426	5.799625	8.741886	4.75
5058	57097.54	4	7.7	10	-6.5	6.896266	10.1761	-6.938437	6.926091	9.875522	-6.444548	5.928216	8.75773	4.75
5059	57108.82	4	7.7	10	-6.5	6.893162	10.17585	-6.939562	6.922327	9.875925	-6.450739	4.944093	8.677887	4.75
5060	57120.11	4	7.7	10	-6.5	6.889943	10.17542	-6.940762	6.918646	9.876252	-6.456918	4.499621	8.641363	4.75
5061	57131.03	4	7.7	10	-6.5	6.88671	10.17499	-6.942146	6.91492	9.876714	-6.463274	4.639665	8.665944	4.75
5062	57142.16	4	7.7	10	-6.5	6.883729	10.17449	-6.943989	6.911235	9.877351	-6.46935	3.530261	8.508852	4.75
5063	57153.69	4	7.7	10	-6.5	6.880819	10.17392	-6.945839	6.907767	9.87794	-6.475652	3.669806	8.543002	4.749999
5064	57164.79	4	7.7	10	-6.5	6.878048	10.17339	-6.947784	6.904215	9.878697	-6.481974	3.802929	8.575312	4.749999
5065	57175.86	4	7.7	10	-6.5	6.875411	10.17293	-6.949783	6.900782	9.879322	-6.488	3.929428	8.604489	4.750001
5066	57186.96	4	7.7	10	-6.5	6.873056	10.17245	-6.952043	6.897264	9.87999	-6.494372	2.090919	8.215374	3.274147
5067	57198.26	4	7.7	10	-6.5	6.870895	10.17205	-6.953985	6.89396	9.880626	-6.500599	2.197105	8.243026	3.263041
5068	57209.26	4	7.7	10	-6.5	6.869011	10.17162	-6.956123	6.890535	9.881056	-6.506703	-0.01087475	8.311917	4.75
5069	57220.5	4	7.7	10	-6.5	6.86727	10.17122	-6.957982	6.88747	9.881645	-6.513012	0.1275461	8.34619	4.75
5070	57231.36	4	7.7	10	-6.5	6.865793	10.17087	-6.9598	6.884356	9.882277	-6.519225	0.2499062	8.376719	4.75
5071	57242.75	4	7.7	10	-6.5	6.86448	10.17058	-6.96171	6.881415	9.882936	-6.525061	0.3649459	8.405066	4.75
5072	57253.76	4	7.7	10	-6.5	6.863171	10.1703	-6.96338	6.878396	9.883668	-6.530827	-1.406111	7.266367	4.75
5073	57265.58	4	7.7	10	-6.5	6.862247	10.1701	-6.964929	6.875659	9.884219	-6.536377	-1.30617	7.295518	4.749999
5074	57276.37	4	7.7	10	-6.5	6.861294	10.16989	-6.966525	6.873049	9.884753	-6.541763	-1.30617	7.295518	4.749999
5075	57287.29	4	7.7	10	-6.5	6.860346	10.16976	-6.967901	6.870441	9.885374	-6.546865	-1.30617	7.295518	4.749999
5076	57300.32	4	7.7	10	-6.5	6.859805	10.16975	-6.969035	6.867851	9.885864	-6.55249	-1.30617	7.295518	4.749999
5077	57309.68	4	7.7	10	-6.5	6.859182	10.16971	-6.970251	6.86594	9.886187	-6.556546	-1.30617	7.295518	4.749999
5078	57320.95	4	7.7	10	-6.5	6.858476	10.16977	-6.971326	6.863515	9.886751	-6.5611	-1.30617	7.295518	4.749999
5079	57332.18	4	7.7	10	-6.5	6.858105	10.16993	-6.972161	6.86154	9.886915	-6.565486	-1.30617	7.295518	4.749999
5080	57343.1	4	7.7	10	-6.5	6.857608	10.17005	-6.973055	6.859453	9.886884	-6.569706	-1.30617	7.295518	4.749999
5081	57354.41	4	7.7	10	-6.5	6.857175	10.17019	-6.973978	6.857694	9.886895	-6.573831	-1.30617	7.295518	4.749999
5082	57365.33	4	7.7	10	-6.5	6.856927	10.17037	-6.97475	6.855916	9.886804	-6.577882	-1.30617	7.295518	4.749999
5083	57376.99	4	7.7	10	-6.5	6.856669	10.17055	-6.975579	6.854312	9.886439	-6.581693	-1.30617	7.295518	4.749999
5084	57387.68	4	7.7	10	-6.5	6.85646	10.17072	-6.976288	6.852713	9.886407	-6.585336	-1.30617	7.295518	4.749999
5085	57399.08	4	7.7	10	-6.5	6.856222	10.17092	-6.976912	6.851306	9.886169	-6.58897	-1.30617	7.295518	4.749999
5086	57410.18	4	7.7	10	-6.5	6.856143	10.1711	-6.977659	6.850195	9.885819	-6.59237	-1.30617	7.295518	4.749999
5087	57421.55	4	7.7	10	-6.5	6.856048	10.17128	-6.978254	6.849109	9.885677	-6.595598	-1.30617	7.295518	4.749999
5088	57439.46	4	7.7	10	-6.5	6.855929	10.17146	-6.978726	6.848009	9.885249	-6.600538	-1.30617	7.295518	4.749999
5089	57444.31	4	7.7	10	-6.5	6.855939	10.17162	-6.979237	6.847594	9.88518	-6.601929	-1.30617	7.295518	4.749999
5090	57450.38	4	7.7	10	-6.5	6.855919	10.17178	-6.979758	6.847368	9.885057	-6.603537	-1.30617	7.295518	4.749999
5091	57461.67	4	7.7	10	-6.5	6.855851	10.17196	-6.980071	6.846757	9.885024	-6.606234	-1.30617	7.295518	4.749999
5092	57472.87	4	7.7	10	-6.5	6.855957	10.17208	-6.980387	6.846614	9.884624	-6.608954	-1.30617	7.295518	4.749999
5093	57484.04	4	7.7	10	-6.5	6.856079	10.17226	-6.980611	6.846434	9.884574	-6.611297	-1.30617	7.295518	4.749999
5094	57495.17	4	7.7	10	-6.5	6.856254	10.17244	-6.980727	6.846617	9.88441	-6.614013	-1.30617	7.295518	4.749999
5095	57506.25	4	7.7	10	-6.5	6.856604	10.17259	-6.980826	6.847251	9.884319	-6.616812	-1.30617	7.295518	4.749999
5096	57517.82	4	7.7	10	-6.5	6.857083	10.17276	-6.980956	6.847917	9.884187	-6.619716	-1.30617	7.295518	4.749999
5097	57528.68	4	7.7	10	-6.5	6.857742	10.17297	-6.980679	6.848801	9.884188	-6.622505	-1.30617	7.295518	4.749999
5098	57539.75	4	7.7	10	-6.5	6.85852	10.17319	-6.980369	6.850311	9.884329	-6.625391	-1.30617	7.295518	4.749999
5099	57550.88	4	7.7	10	-6.5	6.859494	10.17346	-6.979856	6.851701	9.884356	-6.628293	-1.30617	7.295518	4.749999
5100	57562.29	4	7.7	10	-6.5	6.860725	10.17381	-6.978951	6.852904	9.884562	-6.631173	-1.30617	7.295518	4.749999
5101	57573.32	4	7.7	10	-6.5	6.862142	10.17412	-6.977993	6.854673	9.88458	-6.634094	-1.30617	7.295518	4.749999
5102	57584.43	4	7.7	10	-6.5	6.863756	10.17449	-6.976715	6.856364	9.88475	-6.636847	-1.30617	7.295518	4.749999
5103	57595.91	4	7.7	10	-6.5	6.865626	10.17482	-6.975257	6.858528	9.884953	-6.639588	-1.30617	7.295518	4.749999
5104	57606.94	4	7.7	10	-6.5	6.867933	10.17514	-6.973717	6.860735	9.88516	-6.642576	-1.30617	7.295518	4.749999
5105	57618.52	4	7.7	10	-6.5	6.870326	10.17547	-6.972079	6.86302	9.885306	-6.645395	-1.30617	7.295518	4.749999
5106	57629.23	4	7.7	10	-6.5	6.872967	10.17583	-6.970326	6.865289	9.885445	-6.648186	-1.30617	7.295518	4.749999
5107	57640.39	4	7.7	10	-6.5	6.876093	10.1761	-6.968703	6.867963	9.885405	-6.651205	-1.30617	7.295518	4.749999
5108	57651.45	4	7.7	10	-6.5	6.879236	10.1764	-6.967201	6.870544	9.885409	-6.654144	-1.30617	7.295518	4.749999
5109	57662.74	4	7.7	10	-6.5	6.882799	10.17668	-6.965374	6.872609	9.885837	-6.656777	-1.30617	7.295518	4.749999
5110	57673.71	4	7.7	10	-6.5	6.886679	10.17687	-6.963696	6.875326	9.885641	-6.659718	-1.30617	7.295518	4.749999
5111	57684.98	4	7.7	10	-6.5	6.890788	10.1771	-6.962173	6.878195	9.885448	-6.662665	-1.30617	7.295518	4.749999
5112	57696.25	4	7.7	10	-6.5	6.895151	10.17731	-6.960456	6.880807	9.885251	-6.665755	-1.30617	7.295518	4.749999
5113	57707.05	4	7.7	10	-6.5	6.899947	10.1775	-6.958922	6.883656	9.884841	-6.668812	-1.30617	7.295518	4.749999
5114	57718.54	4	7.7	10	-6.5	6.905076	10.1777	-6.957678	6.886581	9.884348	-6.67203	-1.30617	7.295518	4.749999
5115	57729.86	4	7.7	10	-6.5	6.910633	10.17786	-6.956447	6.889423	9.883588	-6.675273	-1.30617	7.295518	4.749999
5116	57740.85	4	7.7	10	-6.5	6.916502	10.178	-6.955517	6.892422	9.882826	-6.678266	-1.30617	7.295518	4.749999
5117	57752.17	4	7.7	10	-6.5	6.922498	10.17817	-6.955005	6.895541	9.882002	-6.681309	-1.30617	7.295518	4.749999
5118	57763.14	4	7.7	10	-6.5	6.928812	10.17828	-6.954862	6.898474	9.8811	-6.684228	-1.30617	7.295518	4.749999
5119	57774.39	4	7.7	10	-6.5	6.93505	10.17839	-6.955197	6.901591	9.879938	-6.686904	-1.30617	7.295518	4.749999
5120	57785.86	4	7.7	10	-6.5	6.941263	10.17862	-6.955976	6.904842	9.878757	-6.68972	-1.30617	7.295518	4.749999
5121	57796.93	4	7.7	10	-6.5	6.947467	10.17881	-6.957386	6.908058	9.877433	-6.692258	-1.30617	7.295518	4.749999
5122	57808.2	4	7.7	10	-6.5	6.953271	10.17884	-6.95889	6.911443	9.875879	-6.694795	-1.30617	7.295518	4.749999
5123	57819.54	4	7.7	10	-6.5	6.958941	10.1791	-6.960831	6.914872	9.874478	-6.697267	-1.30617	7.295518	4.749999
5124	57831.12	4	7.7	10	-6.5	6.964326	10.17935	-6.963181	6.918147	9.872965	-6.699458	-1.30617	7.295518	4.749999
5125	57842.32	4	7.7	10	-6.5	6.969421	10.17949	-6.965351	6.921527	9.871388	-6.701709	-1.30617	7.295518	4.749999
5126	57854.01	4	7.7	10	-6.5	6.973991	10.17996	-6.967603	6.924723	9.869791	-6.703646	-1.30617	7.295518	4.749999
5127	57865.35	4	7.7	10	-6.5	6.978066	10.18031	-6.96986	6.927808	9.868109	-6.705588	-1.30617	7.295518	4.749999
5128	57876.62	4	7.7	10	-6.5	6.981858	10.18057	-6.97187	6.931037	9.866322	-6.707659	-1.30617	7.295518	4.749999
5129	57887.95	4	7.7	10	-6.5	6.985275	10.18097	-6.97392	6.934301	9.864519	-6.70961	-1.30617	7.295518	4.749999
5130	57899.49	4	7.7	10	-6.5	6.98816	10.18115	-6.975875	6.937484	9.862719	-6.711575	18.92006	6.889852	4.75
5131	57911.04	4	7.7	10	-6.5	6.990852	10.18148	-6.9774	6.940836	9.86087	-6.713379	18.75274	6.893747	4.75
5132	57922.06	4	7.7	10	-6.5	6.993193	10.1818	-6.979023	6.943973	9.859163	-6.714929	7.603677	10.02414	-6.488198
5133	57934.12	4	7.7	10	-6.5	6.994852	10.182	-6.980744	6.946949	9.857306	-6.71651	7.603832	10.02375	-6.486305
5134	57944.86	4	7.7	10	-6.5	6.99656	10.18219	-6.981487	6.950089	9.855463	-6.718007	7.605327	10.02803	-6.515851
5135	57956.45	4	7.7	10	-6.5	6.998302	10.18237	-6.982669	6.953165	9.853728	-6.719416	7.605073	10.02778	-6.514739
5136	57967.92	4	7.7	10	-6.5	6.99927	10.18247	-6.983785	6.956242	9.851927	-6.720941	7.605073	10.02778	-6.514739
5137	57979.26	4	7.7	10	-6.5	7.000218	10.18275	-6.984016	6.959415	9.850248	-6.722313	7.605073	10.02778	-6.514739
5138	57990.68	4	7.7	10	-6.5	7.001483	10.18296	-6.984773	6.962439	9.848746	-6.723557	7.605073	10.02778	-6.514739
5139	58002.18	4	7.7	10	-6.5	7.002162	10.1831	-6.985532	6.965477	9.847276	-6.724891	7.605073	10.02778	-6.514739
5140	58013.33	4	7.7	10	-6.5	7.002914	10.18332	-6.985633	6.968493	9.845855	-6.726056	7.605073	10.02778	-6.514739
5141	58024.66	4	7.7	10	-6.5	7.003843	10.18345	-6.986128	6.971281	9.84461	-6.72718	7.605073	10.02778	-6.514739
5142	58035.75	4	7.7	10	-6.5	7.004573	10.18354	-6.986664	6.974182	9.843239	-6.728265	7.605073	10.02778	-6.514739
5143	58046.88	4	7.7	10	-6.5	7.005307	10.18362	-6.986909	6.977025	9.842095	-6.729046	7.605073	10.02778	-6.514739
5144	58058.16	4	7.7	10	-6.5	7.006299	10.18363	-6.987293	6.979985	9.841075	-6.730016	7.605073	10.02778	-6.514739
5145	58069.75	4	7.7	10	-6.5	7.007197	10.18365	-6.987706	6.983087	9.839891	-6.731234	7.605073	10.02778	-6.514739
5146	58080.39	4	7.7	10	-6.5	7.007956	10.18356	-6.987951	6.98639	9.838862	-6.732375	7.605073	10.02778	-6.514739
5147	58091.59	4	7.7	10	-6.5	7.008943	10.18341	-6.988216	6.989554	9.83836	-6.733081	7.605073	10.02778	-6.514739
5148	58102.69	4	7.7	10	-6.5	7.009744	10.18329	-6.98845	6.993031	9.837661	-6.733976	7.606463	10.03536	-6.500958
5149	58114.14	4	7.7	10	-6.5	7.010571	10.18314	-6.988667	6.996899	9.837039	-6.735043	7.606463	10.03536	-6.500955
5150	58125.14	4	7.7	10	-6.5	7.01164	10.18291	-6.988741	7.000969	9.836834	-6.735766	7.606576	10.03516	-6.505989
5151	58136.29	4	7.7	10	-6.5	7.012501	10.18274	-6.988851	7.005082	9.836479	-6.736412	7.606576	10.03516	-6.50599
5152	58147.57	4	7.7	10	-6.5	7.01342	10.18249	-6.989084	7.00982	9.836447	-6.737088	7.610632	10.03615	-6.526586
5153	58158.39	4	7.7	10	-6.5	7.014273	10.18222	-6.989128	7.0142	9.83767	-6.737219	7.610634	10.03615	-6.526596
5154	58169.78	4	7.7	10	-6.5	7.015405	10.18213	-6.989117	7.019174	9.837917	-6.737273	7.611575	10.03484	-6.531106
5155	58181	4	7.7	10	-6.5	7.016329	10.18189	-6.989234	7.02489	9.838683	-6.737618	7.611579	10.03483	-6.531121
